,Country,Date,Confirmed,Active,Deaths,Recovered
1298,Italy,3/4/20,3105,2721,108,276
1299,Italy,3/5/20,3879,3316,149,414
1300,Italy,3/6/20,4658,3937,198,523
1301,Italy,3/7/20,5907,5084,234,589
1302,Italy,3/8/20,7412,6423,367,622
1303,Italy,3/9/20,9209,8021,464,724
1304,Ivory Coast,3/11/20,1,1,0,0
1305,Ivory Coast,3/12/20,1,1,0,0
1306,Ivory Coast,3/13/20,1,1,0,0
1307,Ivory Coast,3/14/20,1,1,0,0
1308,Ivory Coast,3/15/20,1,1,0,0
1309,Ivory Coast,3/16/20,1,1,0,0
1310,Ivory Coast,3/17/20,5,4,0,1
1311,Ivory Coast,3/18/20,6,5,0,1
1312,Ivory Coast,3/19/20,9,8,0,1
1313,Jamaica,3/11/20,1,1,0,0
1314,Jamaica,3/12/20,2,2,0,0
1315,Jamaica,3/13/20,8,8,0,0
1316,Jamaica,3/14/20,8,8,0,0
1317,Jamaica,3/15/20,10,10,0,0
1318,Jamaica,3/16/20,10,8,0,2
1319,Jamaica,3/17/20,12,10,0,2
1320,Jamaica,3/18/20,13,11,0,2
1321,Jamaica,3/19/20,15,12,1,2
1322,Japan,1/22/20,2,2,0,0
1323,Japan,1/23/20,1,1,0,0
1324,Japan,1/24/20,2,2,0,0
1325,Japan,1/25/20,2,2,0,0
1326,Japan,1/26/20,4,3,0,1
1327,Japan,1/27/20,4,3,0,1
1328,Japan,1/28/20,7,6,0,1
1329,Japan,1/29/20,7,6,0,1
1330,Japan,1/30/20,11,10,0,1
1331,Japan,1/31/20,15,14,0,1
1332,Japan,2/1/20,20,19,0,1
1333,Japan,2/10/20,161,157,0,4
1334,Japan,2/11/20,161,152,0,9
1335,Japan,2/12/20,203,194,0,9
1336,Japan,2/13/20,203,193,1,9
1337,Japan,2/14/20,247,237,1,9
1338,Japan,2/15/20,328,315,1,12
1339,Japan,2/16/20,414,401,1,12
1340,Japan,2/17/20,520,507,1,12
1341,Japan,2/18/20,616,602,1,13
1342,Japan,2/19/20,705,685,1,19
1343,Japan,2/2/20,20,19,0,1
1344,Japan,2/20/20,728,706,3,19
1345,Japan,2/21/20,743,717,3,23
1346,Japan,2/22/20,763,737,3,23
1347,Japan,2/23/20,845,819,4,22
1348,Japan,2/24/20,893,867,4,22
1349,Japan,2/25/20,904,878,4,22
1350,Japan,2/26/20,943,905,6,32
1351,Japan,2/27/20,969,929,8,32
1352,Japan,2/28/20,985,943,10,32
1353,Japan,2/29/20,990,937,11,42
1354,Japan,2/3/20,20,19,0,1
1355,Japan,2/4/20,22,21,0,1
1356,Japan,2/5/20,22,21,0,1
1357,Japan,2/6/20,45,44,0,1
1358,Japan,2/7/20,86,85,0,1
1359,Japan,2/8/20,86,85,0,1
1360,Japan,2/9/20,90,89,0,1
1361,Japan,3/1/20,1005,951,12,42
1362,Japan,3/10/20,1323,1166,16,141
1363,Japan,3/11/20,1381,916,22,443
1364,Japan,3/12/20,1381,915,23,443
1365,Japan,3/13/20,1443,974,26,443
1366,Japan,3/14/20,1515,1043,29,443
1367,Japan,3/15/20,1581,1109,29,443
1368,Japan,3/16/20,1568,1065,34,469
1369,Japan,3/17/20,1621,1116,36,469
1370,Japan,3/18/20,1648,1143,36,469
1371,Japan,3/19/20,1683,1172,36,475
1372,Japan,3/2/20,1024,970,12,42
1373,Japan,3/3/20,1044,979,12,53
1374,Japan,3/4/20,1082,1017,12,53
1375,Japan,3/5/20,1111,1046,12,53
1376,Japan,3/6/20,1161,1063,12,86
1377,Japan,3/7/20,1202,1074,12,116
1378,Japan,3/8/20,1243,1115,12,116
1379,Japan,3/9/20,1252,1120,16,116
1380,Jordan,3/10/20,1,1,0,0
1381,Jordan,3/11/20,1,1,0,0
1382,Jordan,3/12/20,1,1,0,0
1383,Jordan,3/13/20,1,0,0,1
1384,Jordan,3/14/20,1,0,0,1
1385,Jordan,3/15/20,8,7,0,1
1386,Jordan,3/16/20,17,16,0,1
1387,Jordan,3/17/20,34,33,0,1
1388,Jordan,3/18/20,52,51,0,1
1389,Jordan,3/19/20,69,68,0,1
1390,Jordan,3/3/20,1,1,0,0
1391,Jordan,3/4/20,1,1,0,0
1392,Jordan,3/5/20,1,1,0,0
1393,Jordan,3/6/20,1,1,0,0
1394,Jordan,3/7/20,1,1,0,0
1395,Jordan,3/8/20,1,1,0,0
1396,Jordan,3/9/20,1,1,0,0
1397,Kazakhstan,3/13/20,4,4,0,0
1398,Kazakhstan,3/14/20,6,6,0,0
1399,Kazakhstan,3/15/20,9,9,0,0
1400,Kazakhstan,3/16/20,10,10,0,0
1401,Kazakhstan,3/17/20,33,33,0,0
1402,Kazakhstan,3/18/20,35,35,0,0
1403,Kazakhstan,3/19/20,44,44,0,0
1404,Kenya,3/13/20,1,1,0,0
1405,Kenya,3/14/20,1,1,0,0
1406,Kenya,3/15/20,3,3,0,0
1407,Kenya,3/16/20,3,3,0,0
1408,Kenya,3/17/20,3,3,0,0
1409,Kenya,3/18/20,3,3,0,0
1410,Kenya,3/19/20,7,7,0,0
1411,Kosovo,3/15/20,2,2,0,0
1412,Kosovo,3/16/20,2,2,0,0
1413,Kosovo,3/17/20,2,2,0,0
1414,Kosovo,3/18/20,2,2,0,0
1415,Kosovo,3/19/20,2,2,0,0
1416,Kuwait,2/24/20,1,1,0,0
1417,Kuwait,2/25/20,11,11,0,0
1418,Kuwait,2/26/20,26,26,0,0
1419,Kuwait,2/27/20,43,43,0,0
1420,Kuwait,2/28/20,45,45,0,0
1421,Kuwait,2/29/20,45,45,0,0
1422,Kuwait,3/1/20,45,45,0,0
1423,Kuwait,3/10/20,69,68,0,1
1424,Kuwait,3/11/20,72,70,0,2
1425,Kuwait,3/12/20,80,75,0,5
1426,Kuwait,3/13/20,80,75,0,5
1427,Kuwait,3/14/20,104,99,0,5
1428,Kuwait,3/15/20,112,107,0,5
1429,Kuwait,3/16/20,123,114,0,9
1430,Kuwait,3/17/20,130,121,0,9
1431,Kuwait,3/18/20,142,127,0,15
1432,Kuwait,3/19/20,148,130,0,18
1433,Kuwait,3/2/20,56,56,0,0
1434,Kuwait,3/3/20,56,56,0,0
1435,Kuwait,3/4/20,56,56,0,0
1436,Kuwait,3/5/20,58,58,0,0
1437,Kuwait,3/6/20,58,58,0,0
1438,Kuwait,3/7/20,61,61,0,0
1439,Kuwait,3/8/20,64,63,0,1
1440,Kuwait,3/9/20,64,63,0,1
1441,Kyrgyzstan,3/18/20,3,3,0,0
1442,Kyrgyzstan,3/19/20,3,3,0,0
1443,Latvia,3/10/20,8,7,0,1
1444,Latvia,3/11/20,10,9,0,1
1445,Latvia,3/12/20,10,9,0,1
1446,Latvia,3/13/20,17,16,0,1
1447,Latvia,3/14/20,26,25,0,1
1448,Latvia,3/15/20,30,29,0,1
1449,Latvia,3/16/20,34,33,0,1
1450,Latvia,3/17/20,49,48,0,1
1451,Latvia,3/18/20,71,70,0,1
1452,Latvia,3/19/20,86,85,0,1
1453,Latvia,3/2/20,1,1,0,0
1454,Latvia,3/3/20,1,1,0,0
1455,Latvia,3/4/20,1,1,0,0
1456,Latvia,3/5/20,1,1,0,0
1457,Latvia,3/6/20,1,1,0,0
1458,Latvia,3/7/20,1,1,0,0
1459,Latvia,3/8/20,2,2,0,0
1460,Latvia,3/9/20,6,6,0,0
1461,Lebanon,2/21/20,1,1,0,0
1462,Lebanon,2/22/20,1,1,0,0
1463,Lebanon,2/23/20,1,1,0,0
1464,Lebanon,2/24/20,1,1,0,0
1465,Lebanon,2/25/20,1,1,0,0
1466,Lebanon,2/26/20,2,2,0,0
1467,Lebanon,2/27/20,2,2,0,0
1468,Lebanon,2/28/20,2,2,0,0
1469,Lebanon,2/29/20,4,4,0,0
1470,Lebanon,3/1/20,10,10,0,0
1471,Lebanon,3/10/20,41,39,1,1
1472,Lebanon,3/11/20,61,57,3,1
1473,Lebanon,3/12/20,61,57,3,1
1474,Lebanon,3/13/20,77,73,3,1
1475,Lebanon,3/14/20,93,89,3,1
1476,Lebanon,3/15/20,110,106,3,1
1477,Lebanon,3/16/20,99,95,3,1
1478,Lebanon,3/17/20,120,114,3,3
1479,Lebanon,3/18/20,133,127,3,3
1480,Lebanon,3/19/20,157,149,4,4
1481,Lebanon,3/2/20,13,13,0,0
1482,Lebanon,3/3/20,13,13,0,0
1483,Lebanon,3/4/20,13,12,0,1
1484,Lebanon,3/5/20,16,15,0,1
1485,Lebanon,3/6/20,22,21,0,1
1486,Lebanon,3/7/20,22,21,0,1
1487,Lebanon,3/8/20,32,31,0,1
1488,Lebanon,3/9/20,32,31,0,1
1489,Liberia,3/16/20,1,1,0,0
1490,Liberia,3/17/20,1,1,0,0
1491,Liberia,3/18/20,2,2,0,0
1492,Liberia,3/19/20,2,2,0,0
1493,Lithuania,2/28/20,1,1,0,0
1494,Lithuania,2/29/20,1,1,0,0
1495,Lithuania,3/1/20,1,1,0,0
1496,Lithuania,3/10/20,1,1,0,0
1497,Lithuania,3/11/20,3,3,0,0
1498,Lithuania,3/12/20,3,3,0,0
1499,Lithuania,3/13/20,6,6,0,0
1500,Lithuania,3/14/20,8,8,0,0
1501,Lithuania,3/15/20,12,11,0,1
1502,Lithuania,3/16/20,17,16,0,1
1503,Lithuania,3/17/20,25,24,0,1
1504,Lithuania,3/18/20,27,26,0,1
1505,Lithuania,3/19/20,36,35,0,1
1506,Lithuania,3/2/20,1,1,0,0
1507,Lithuania,3/3/20,1,1,0,0
1508,Lithuania,3/4/20,1,1,0,0
1509,Lithuania,3/5/20,1,1,0,0
1510,Lithuania,3/6/20,1,1,0,0
1511,Lithuania,3/7/20,1,1,0,0
1512,Lithuania,3/8/20,1,1,0,0
1513,Lithuania,3/9/20,1,1,0,0
1514,Luxembourg,2/29/20,1,1,0,0
1515,Luxembourg,3/1/20,1,1,0,0
1516,Luxembourg,3/10/20,5,5,0,0
1517,Luxembourg,3/11/20,7,7,0,0
1518,Luxembourg,3/12/20,19,19,0,0
1519,Luxembourg,3/13/20,34,34,0,0
1520,Luxembourg,3/14/20,51,50,1,0
1521,Luxembourg,3/15/20,59,58,1,0
1522,Luxembourg,3/16/20,77,76,1,0
1523,Luxembourg,3/17/20,140,139,1,0
1524,Luxembourg,3/18/20,203,201,2,0
1525,Luxembourg,3/19/20,335,331,4,0
1526,Luxembourg,3/2/20,1,1,0,0
1527,Luxembourg,3/3/20,1,1,0,0
1528,Luxembourg,3/4/20,1,1,0,0
1529,Luxembourg,3/5/20,1,1,0,0
1530,Luxembourg,3/6/20,2,2,0,0
1531,Luxembourg,3/7/20,2,2,0,0
1532,Luxembourg,3/8/20,3,3,0,0
1533,Luxembourg,3/9/20,3,3,0,0
1534,Macedonia,2/26/20,1,1,0,0
1535,Macedonia,2/27/20,1,1,0,0
1536,Macedonia,2/28/20,1,1,0,0
1537,Macedonia,2/29/20,1,1,0,0
1538,Macedonia,3/1/20,1,1,0,0
1539,Macedonia,3/10/20,7,7,0,0
1540,Macedonia,3/11/20,7,7,0,0
1541,Macedonia,3/12/20,7,7,0,0
1542,Macedonia,3/13/20,14,13,0,1
1543,Macedonia,3/14/20,14,13,0,1
1544,Macedonia,3/15/20,14,13,0,1
1545,Macedonia,3/16/20,18,17,0,1
1546,Macedonia,3/17/20,26,25,0,1
1547,Macedonia,3/18/20,35,34,0,1
1548,Macedonia,3/19/20,48,47,0,1
1549,Macedonia,3/2/20,1,1,0,0
1550,Macedonia,3/3/20,1,1,0,0
1551,Macedonia,3/4/20,1,1,0,0
1552,Macedonia,3/5/20,1,1,0,0
1553,Macedonia,3/6/20,3,3,0,0
1554,Macedonia,3/7/20,3,3,0,0
1555,Macedonia,3/8/20,3,3,0,0
1556,Macedonia,3/9/20,3,3,0,0
1557,Malaysia,1/23/20,1,1,0,0
1558,Malaysia,1/24/20,3,3,0,0
1559,Malaysia,1/25/20,6,6,0,0
1560,Malaysia,1/26/20,8,8,0,0
1561,Malaysia,1/27/20,9,9,0,0
1562,Malaysia,1/28/20,11,11,0,0
1563,Malaysia,1/29/20,14,14,0,0
1564,Malaysia,1/30/20,18,18,0,0
1565,Malaysia,1/31/20,21,21,0,0
1566,Malaysia,2/1/20,24,24,0,0
1567,Malaysia,2/10/20,63,60,0,3
1568,Malaysia,2/11/20,65,53,0,12
1569,Malaysia,2/12/20,68,50,0,18
1570,Malaysia,2/13/20,77,59,0,18
1571,Malaysia,2/14/20,86,66,0,20
1572,Malaysia,2/15/20,94,69,0,25
1573,Malaysia,2/16/20,97,72,0,25
1574,Malaysia,2/17/20,99,68,0,31
1575,Malaysia,2/18/20,103,61,0,42
1576,Malaysia,2/19/20,106,57,0,49
1577,Malaysia,2/2/20,26,26,0,0
1578,Malaysia,2/20/20,106,57,0,49
1579,Malaysia,2/21/20,107,55,0,52
1580,Malaysia,2/22/20,107,55,0,52
1581,Malaysia,2/23/20,111,45,0,66
1582,Malaysia,2/24/20,111,42,0,69
1583,Malaysia,2/25/20,113,42,0,71
1584,Malaysia,2/26/20,115,35,0,80
1585,Malaysia,2/27/20,116,36,0,80
1586,Malaysia,2/28/20,116,36,0,80
1587,Malaysia,2/29/20,127,37,0,90
1588,Malaysia,2/3/20,26,26,0,0
1589,Malaysia,2/4/20,34,34,0,0
1590,Malaysia,2/5/20,40,40,0,0
1591,Malaysia,2/6/20,40,40,0,0
1592,Malaysia,2/7/20,42,41,0,1
1593,Malaysia,2/8/20,49,46,0,3
1594,Malaysia,2/9/20,56,53,0,3
1595,Malaysia,3/1/20,135,45,0,90
1596,Malaysia,3/10/20,289,187,0,102
1597,Malaysia,3/11/20,327,205,0,122
1598,Malaysia,3/12/20,327,205,0,122
1599,Malaysia,3/13/20,397,274,0,123
1600,Malaysia,3/14/20,450,310,0,140
1601,Malaysia,3/15/20,654,507,0,147
1602,Malaysia,3/16/20,809,658,0,151
1603,Malaysia,3/17/20,939,774,2,163
1604,Malaysia,3/18/20,1103,927,2,174
1605,Malaysia,3/19/20,1245,1054,2,189
1606,Malaysia,3/2/20,137,41,0,96
1607,Malaysia,3/3/20,146,46,0,100
1608,Malaysia,3/4/20,160,60,0,100
1609,Malaysia,3/5/20,167,67,0,100
1610,Malaysia,3/6/20,213,113,0,100
1611,Malaysia,3/7/20,231,130,0,101
1612,Malaysia,3/8/20,249,147,0,102
1613,Malaysia,3/9/20,267,165,0,102
1614,Mexico,2/28/20,1,1,0,0
1615,Mexico,2/29/20,4,4,0,0
1616,Mexico,3/1/20,5,5,0,0
1617,Mexico,3/10/20,7,3,0,4
1618,Mexico,3/11/20,8,4,0,4
1619,Mexico,3/12/20,12,8,0,4
1620,Mexico,3/13/20,12,8,0,4
1621,Mexico,3/14/20,26,22,0,4
1622,Mexico,3/15/20,41,37,0,4
1623,Mexico,3/16/20,53,49,0,4
1624,Mexico,3/17/20,82,78,0,4
1625,Mexico,3/18/20,93,89,0,4
1626,Mexico,3/19/20,118,113,1,4
1627,Mexico,3/2/20,5,5,0,0
1628,Mexico,3/3/20,5,4,0,1
1629,Mexico,3/4/20,5,4,0,1
1630,Mexico,3/5/20,5,4,0,1
1631,Mexico,3/6/20,6,5,0,1
1632,Mexico,3/7/20,6,5,0,1
1633,Mexico,3/8/20,7,6,0,1
1634,Mexico,3/9/20,7,6,0,1
1635,Moldova,3/10/20,3,3,0,0
1636,Moldova,3/11/20,3,3,0,0
1637,Moldova,3/12/20,3,3,0,0
1638,Moldova,3/13/20,6,6,0,0
1639,Moldova,3/14/20,12,12,0,0
1640,Moldova,3/15/20,23,23,0,0
1641,Moldova,3/16/20,23,23,0,0
1642,Moldova,3/17/20,30,29,0,1
1643,Moldova,3/18/20,30,28,1,1
1644,Moldova,3/19/20,49,47,1,1
1645,Moldova,3/8/20,1,1,0,0
1646,Moldova,3/9/20,1,1,0,0
1647,Mongolia,3/10/20,1,1,0,0
1648,Mongolia,3/11/20,1,1,0,0
1649,Mongolia,3/12/20,1,1,0,0
1650,Mongolia,3/13/20,1,1,0,0
1651,Mongolia,3/14/20,1,1,0,0
1652,Mongolia,3/15/20,1,1,0,0
1653,Mongolia,3/16/20,1,1,0,0
1654,Mongolia,3/17/20,5,5,0,0
1655,Mongolia,3/18/20,6,6,0,0
1656,Mongolia,3/19/20,6,6,0,0
1657,Montenegro,3/17/20,2,2,0,0
1658,Montenegro,3/18/20,1,1,0,0
1659,Montenegro,3/19/20,3,3,0,0
1660,Morocco,3/10/20,3,2,1,0
1661,Morocco,3/11/20,5,4,1,0
1662,Morocco,3/12/20,6,5,1,0
1663,Morocco,3/13/20,7,5,1,1
1664,Morocco,3/14/20,17,15,1,1
1665,Morocco,3/15/20,28,26,1,1
1666,Morocco,3/16/20,29,27,1,1
1667,Morocco,3/17/20,38,35,2,1
1668,Morocco,3/18/20,49,46,2,1
1669,Morocco,3/19/20,63,60,2,1
1670,Morocco,3/2/20,1,1,0,0
1671,Morocco,3/3/20,1,1,0,0
1672,Morocco,3/4/20,1,1,0,0
1673,Morocco,3/5/20,2,2,0,0
1674,Morocco,3/6/20,2,2,0,0
1675,Morocco,3/7/20,2,2,0,0
1676,Morocco,3/8/20,2,2,0,0
1677,Morocco,3/9/20,2,2,0,0
1678,Namibia,3/14/20,2,2,0,0
1679,Namibia,3/15/20,2,2,0,0
1680,Namibia,3/16/20,2,2,0,0
1681,Namibia,3/17/20,2,2,0,0
1682,Namibia,3/18/20,2,2,0,0
1683,Namibia,3/19/20,3,3,0,0
1684,Nepal,1/25/20,1,1,0,0
1685,Nepal,1/26/20,1,1,0,0
1686,Nepal,1/27/20,1,1,0,0
1687,Nepal,1/28/20,1,1,0,0
1688,Nepal,1/29/20,1,1,0,0
1689,Nepal,1/30/20,1,1,0,0
1690,Nepal,1/31/20,1,1,0,0
1691,Nepal,2/1/20,1,1,0,0
1692,Nepal,2/10/20,1,1,0,0
1693,Nepal,2/11/20,1,1,0,0
1694,Nepal,2/12/20,1,0,0,1
1695,Nepal,2/13/20,1,0,0,1
1696,Nepal,2/14/20,1,0,0,1
1697,Nepal,2/15/20,1,0,0,1
1698,Nepal,2/16/20,1,0,0,1
1699,Nepal,2/17/20,1,0,0,1
1700,Nepal,2/18/20,1,0,0,1
1701,Nepal,2/19/20,1,0,0,1
1702,Nepal,2/2/20,1,1,0,0
1703,Nepal,2/20/20,1,0,0,1
1704,Nepal,2/21/20,1,0,0,1
1705,Nepal,2/22/20,1,0,0,1
1706,Nepal,2/23/20,1,0,0,1
1707,Nepal,2/24/20,1,0,0,1
1708,Nepal,2/25/20,1,0,0,1
1709,Nepal,2/26/20,1,0,0,1
1710,Nepal,2/27/20,1,0,0,1
1711,Nepal,2/28/20,1,0,0,1
1712,Nepal,2/29/20,1,0,0,1
1713,Nepal,2/3/20,1,1,0,0
1714,Nepal,2/4/20,1,1,0,0
1715,Nepal,2/5/20,1,1,0,0
1716,Nepal,2/6/20,1,1,0,0
1717,Nepal,2/7/20,1,1,0,0
1718,Nepal,2/8/20,1,1,0,0
1719,Nepal,2/9/20,1,1,0,0
1720,Nepal,3/1/20,1,0,0,1
1721,Nepal,3/10/20,1,0,0,1
1722,Nepal,3/11/20,1,0,0,1
1723,Nepal,3/12/20,1,0,0,1
1724,Nepal,3/13/20,1,0,0,1
1725,Nepal,3/14/20,1,0,0,1
1726,Nepal,3/15/20,1,0,0,1
1727,Nepal,3/16/20,1,0,0,1
1728,Nepal,3/17/20,1,0,0,1
1729,Nepal,3/18/20,1,0,0,1
1730,Nepal,3/19/20,1,0,0,1
1731,Nepal,3/2/20,1,0,0,1
1732,Nepal,3/3/20,1,0,0,1
1733,Nepal,3/4/20,1,0,0,1
1734,Nepal,3/5/20,1,0,0,1
1735,Nepal,3/6/20,1,0,0,1
1736,Nepal,3/7/20,1,0,0,1
1737,Nepal,3/8/20,1,0,0,1
1738,Nepal,3/9/20,1,0,0,1
1739,Netherlands,2/27/20,1,1,0,0
1740,Netherlands,2/28/20,1,1,0,0
1741,Netherlands,2/29/20,6,6,0,0
1742,Netherlands,3/1/20,10,10,0,0
1743,Netherlands,3/10/20,382,378,4,0
1744,Netherlands,3/11/20,503,498,5,0
1745,Netherlands,3/12/20,503,498,5,0
1746,Netherlands,3/13/20,804,794,10,0
1747,Netherlands,3/14/20,959,945,12,2
1748,Netherlands,3/15/20,1135,1113,20,2
1749,Netherlands,3/16/20,1413,1387,24,2
1750,Netherlands,3/17/20,1705,1660,43,2
1751,Netherlands,3/18/20,2051,1991,58,2
1752,Netherlands,3/19/20,2460,2382,76,2
1753,Netherlands,3/2/20,18,18,0,0
1754,Netherlands,3/3/20,24,24,0,0
1755,Netherlands,3/4/20,38,38,0,0
1756,Netherlands,3/5/20,82,82,0,0
1757,Netherlands,3/6/20,128,127,1,0
1758,Netherlands,3/7/20,188,187,1,0
1759,Netherlands,3/8/20,265,262,3,0
1760,Netherlands,3/9/20,321,318,3,0
1761,Nicaragua,3/19/20,1,1,0,0
1762,Niger,3/14/20,1,1,0,0
1763,Niger,3/15/20,1,1,0,0
1764,Niger,3/16/20,1,1,0,0
1765,Niger,3/17/20,1,1,0,0
1766,Niger,3/18/20,1,1,0,0
1767,Niger,3/19/20,2,2,0,0
1768,Nigeria,2/28/20,1,1,0,0
1769,Nigeria,2/29/20,1,1,0,0
1770,Nigeria,3/1/20,1,1,0,0
1771,Nigeria,3/10/20,2,2,0,0
1772,Nigeria,3/11/20,2,2,0,0
1773,Nigeria,3/12/20,2,2,0,0
1774,Nigeria,3/13/20,2,2,0,0
1775,Nigeria,3/14/20,2,2,0,0
1776,Nigeria,3/15/20,2,2,0,0
1777,Nigeria,3/16/20,2,2,0,0
1778,Nigeria,3/17/20,3,3,0,0
1779,Nigeria,3/18/20,8,7,0,1
1780,Nigeria,3/19/20,8,7,0,1
1781,Nigeria,3/2/20,1,1,0,0
1782,Nigeria,3/3/20,1,1,0,0
1783,Nigeria,3/4/20,1,1,0,0
1784,Nigeria,3/5/20,1,1,0,0
1785,Nigeria,3/6/20,1,1,0,0
1786,Nigeria,3/7/20,1,1,0,0
1787,Nigeria,3/8/20,1,1,0,0
1788,Nigeria,3/9/20,2,2,0,0
1789,Northern Cyprus,3/10/20,3,3,0,0
1790,Northern Cyprus,3/11/20,6,6,0,0
1791,Northern Cyprus,3/12/20,6,6,0,0
1792,Northern Cyprus,3/13/20,14,14,0,0
1793,Northern Cyprus,3/14/20,26,26,0,0
1794,Northern Cyprus,3/15/20,26,26,0,0
1795,Northern Cyprus,3/16/20,33,33,0,0
1796,Northern Cyprus,3/17/20,46,46,0,0
1797,Northern Cyprus,3/18/20,49,49,0,0
1798,Northern Cyprus,3/19/20,67,67,0,0
1799,Northern Cyprus,3/9/20,2,2,0,0
1800,Norway,2/26/20,1,1,0,0
1801,Norway,2/27/20,1,1,0,0
1802,Norway,2/28/20,6,6,0,0
1803,Norway,2/29/20,15,15,0,0
1804,Norway,3/1/20,19,19,0,0
1805,Norway,3/10/20,400,399,0,1
1806,Norway,3/11/20,598,597,0,1
1807,Norway,3/12/20,702,701,0,1
1808,Norway,3/13/20,996,995,0,1
1809,Norway,3/14/20,1090,1086,3,1
1810,Norway,3/15/20,1221,1217,3,1
1811,Norway,3/16/20,1333,1329,3,1
1812,Norway,3/17/20,1463,1459,3,1
1813,Norway,3/18/20,1550,1543,6,1
1814,Norway,3/19/20,1746,1738,7,1
1815,Norway,3/2/20,25,25,0,0
1816,Norway,3/3/20,32,32,0,0
1817,Norway,3/4/20,56,56,0,0
1818,Norway,3/5/20,87,87,0,0
1819,Norway,3/6/20,108,108,0,0
1820,Norway,3/7/20,147,147,0,0
1821,Norway,3/8/20,176,176,0,0
1822,Norway,3/9/20,205,204,0,1
1823,Oman,2/24/20,2,2,0,0
1824,Oman,2/25/20,2,2,0,0
1825,Oman,2/26/20,4,4,0,0
1826,Oman,2/27/20,4,4,0,0
1827,Oman,2/28/20,4,4,0,0
1828,Oman,2/29/20,6,5,0,1
1829,Oman,3/1/20,6,5,0,1
1830,Oman,3/10/20,18,9,0,9
1831,Oman,3/11/20,18,9,0,9
1832,Oman,3/12/20,18,9,0,9
1833,Oman,3/13/20,19,10,0,9
1834,Oman,3/14/20,19,10,0,9
1835,Oman,3/15/20,22,13,0,9
1836,Oman,3/16/20,22,13,0,9
1837,Oman,3/17/20,24,15,0,9
1838,Oman,3/18/20,39,27,0,12
1839,Oman,3/19/20,48,36,0,12
1840,Oman,3/2/20,6,5,0,1
1841,Oman,3/3/20,12,10,0,2
1842,Oman,3/4/20,15,13,0,2
1843,Oman,3/5/20,16,14,0,2
1844,Oman,3/6/20,16,14,0,2
1845,Oman,3/7/20,16,14,0,2
1846,Oman,3/8/20,16,14,0,2
1847,Oman,3/9/20,16,14,0,2
1848,Pakistan,2/26/20,2,2,0,0
1849,Pakistan,2/27/20,2,2,0,0
1850,Pakistan,2/28/20,2,2,0,0
1851,Pakistan,2/29/20,4,4,0,0
1852,Pakistan,3/1/20,4,4,0,0
1853,Pakistan,3/10/20,16,15,0,1
1854,Pakistan,3/11/20,19,17,0,2
1855,Pakistan,3/12/20,20,18,0,2
1856,Pakistan,3/13/20,28,26,0,2
1857,Pakistan,3/14/20,31,29,0,2
1858,Pakistan,3/15/20,53,51,0,2
1859,Pakistan,3/16/20,136,134,0,2
1860,Pakistan,3/17/20,236,234,0,2
1861,Pakistan,3/18/20,299,297,0,2
1862,Pakistan,3/19/20,454,439,2,13
1863,Pakistan,3/2/20,4,4,0,0
1864,Pakistan,3/3/20,5,5,0,0
1865,Pakistan,3/4/20,5,5,0,0
1866,Pakistan,3/5/20,5,5,0,0
1867,Pakistan,3/6/20,6,6,0,0
1868,Pakistan,3/7/20,6,6,0,0
1869,Pakistan,3/8/20,6,5,0,1
1870,Pakistan,3/9/20,6,5,0,1
1871,Panama,3/10/20,1,1,0,0
1872,Panama,3/11/20,8,7,1,0
1873,Panama,3/12/20,11,10,1,0
1874,Panama,3/13/20,27,26,1,0
1875,Panama,3/14/20,36,35,1,0
1876,Panama,3/15/20,43,42,1,0
1877,Panama,3/16/20,55,54,1,0
1878,Panama,3/17/20,69,68,1,0
1879,Panama,3/18/20,86,85,1,0
1880,Panama,3/19/20,109,108,1,0
1881,Paraguay,3/10/20,1,1,0,0
1882,Paraguay,3/11/20,5,5,0,0
1883,Paraguay,3/12/20,5,5,0,0
1884,Paraguay,3/13/20,6,6,0,0
1885,Paraguay,3/14/20,6,6,0,0
1886,Paraguay,3/15/20,6,6,0,0
1887,Paraguay,3/16/20,8,8,0,0
1888,Paraguay,3/17/20,9,9,0,0
1889,Paraguay,3/18/20,11,11,0,0
1890,Paraguay,3/19/20,11,11,0,0
1891,Paraguay,3/8/20,1,1,0,0
1892,Paraguay,3/9/20,1,1,0,0
1893,Peru,3/10/20,11,11,0,0
1894,Peru,3/11/20,11,11,0,0
1895,Peru,3/12/20,15,15,0,0
1896,Peru,3/13/20,28,28,0,0
1897,Peru,3/14/20,38,38,0,0
1898,Peru,3/15/20,43,43,0,0
1899,Peru,3/16/20,86,86,0,0
1900,Peru,3/17/20,117,116,0,1
1901,Peru,3/18/20,145,144,0,1
1902,Peru,3/19/20,234,233,0,1
1903,Peru,3/6/20,1,1,0,0
1904,Peru,3/7/20,1,1,0,0
1905,Peru,3/8/20,6,6,0,0
1906,Peru,3/9/20,7,7,0,0
1907,Poland,3/10/20,22,22,0,0
1908,Poland,3/11/20,31,31,0,0
1909,Poland,3/12/20,49,48,1,0
1910,Poland,3/13/20,68,66,2,0
1911,Poland,3/14/20,103,100,3,0
1912,Poland,3/15/20,119,116,3,0
1913,Poland,3/16/20,177,160,4,13
1914,Poland,3/17/20,238,220,5,13
1915,Poland,3/18/20,251,233,5,13
1916,Poland,3/19/20,355,349,5,1
1917,Poland,3/4/20,1,1,0,0
